transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
17970,0,2973,2017-09-28,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
643,0,3245,2017-09-28,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
18515,85,1308,2017-09-28,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-06-23
4759,58,1718,2017-09-28,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12
9486,24,2340,2017-09-28,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1999-06-23
9904,90,1922,2017-09-28,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-19
1031,12,160,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
14316,11,654,2017-09-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
448,4,919,2017-09-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28
10623,51,1283,2017-09-28,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
19015,92,1933,2017-09-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
132,12,1937,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
16281,31,1444,2017-09-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
2265,95,834,2017-09-28,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
16818,57,3374,2017-09-28,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23
18838,14,1252,2017-09-28,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2004-01-16
11863,74,623,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
12075,0,803,2017-09-28,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
18217,16,2184,2017-09-28,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
2020,25,3493,2017-09-28,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
19017,56,2684,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1998-12-17
11789,20,33,2017-09-28,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-07-15
18311,0,301,2017-09-28,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
2121,74,789,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2014-10-10
2999,38,725,2017-09-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
8963,88,1695,2017-09-28,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-05
10134,19,2570,2017-09-28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1993-10-02
2745,3,310,2017-09-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
5616,58,2853,2017-09-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1993-07-20
12227,71,399,2017-09-28,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25
16368,93,634,2017-09-28,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
852,4,637,2017-09-28,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
2685,87,1776,2017-09-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
16670,56,2019,2017-09-28,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
16812,30,2577,2017-09-28,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20
5898,0,289,2017-09-28,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
5406,53,1962,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-10-04
15172,76,2371,2017-09-28,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
16240,48,2596,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2003-02-16
19389,27,3376,2017-09-28,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
4220,97,3391,2017-09-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
16331,19,2604,2017-09-28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2010-05-05
9052,99,2067,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
11770,30,2504,2017-09-28,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
2180,43,3387,2017-09-28,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-07-21
17984,0,342,2017-09-28,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
13279,85,2925,2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-26
19307,31,1349,2017-09-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
19154,6,3108,2017-09-28,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
5331,0,1107,2017-09-28,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
1374,33,616,2017-09-29,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
17891,27,35,2017-09-29,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1995-12-19
16241,90,1768,2017-09-29,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
5158,46,1750,2017-09-29,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-04-10
16068,17,1345,2017-09-29,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
8577,38,1129,2017-09-29,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
10539,83,2509,2017-09-29,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
10440,30,3251,2017-09-29,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06
5236,37,2463,2017-09-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
12013,98,1049,2017-09-29,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
10482,66,2036,2017-09-29,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
14445,94,3190,2017-09-29,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
1857,23,3026,2017-09-29,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-11-22
3934,24,2803,2017-09-29,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-02-04
13061,66,2014,2017-09-29,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2005-10-22
6669,94,636,2017-09-29,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
14479,12,2333,2017-09-29,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-05
9875,5,3063,2017-09-29,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
3268,86,2861,2017-09-29,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1993-04-20
9020,41,3014,2017-09-29,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
15722,32,115,2017-09-29,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
11662,31,1699,2017-09-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
16643,49,3223,2017-09-29,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1991-01-21
6330,6,843,2017-09-29,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-03
12171,60,2537,2017-09-29,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-21
4591,79,446,2017-09-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2013-09-16
13692,67,426,2017-09-29,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
14282,39,1355,2017-09-29,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
12865,85,603,2017-09-29,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
19156,82,299,2017-09-29,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25
3159,36,1736,2017-09-29,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
2938,63,3315,2017-09-29,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-11-05
927,63,2378,2017-09-29,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
1573,0,2027,2017-09-29,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
1946,60,1911,2017-09-29,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
7351,3,721,2017-09-29,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07
17440,3,1300,2017-09-29,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-28
14754,35,1098,2017-09-29,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2011-03-16
11625,14,2433,2017-09-29,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2002-08-31
1199,10,2583,2017-09-29,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
1304,67,2294,2017-09-29,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
3805,14,1389,2017-09-29,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
6265,45,44,2017-09-29,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2007-12-11
3331,86,665,2017-09-29,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
18744,81,1274,2017-09-29,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
10941,47,115,2017-09-29,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
3051,71,280,2017-09-29,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-09
3328,74,583,2017-09-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
10394,25,257,2017-09-29,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11
10191,91,1579,2017-09-29,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2000-11-03
12710,54,729,2017-09-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-08-10
4518,69,3199,2017-09-29,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22
13820,12,402,2017-09-30,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
18959,14,860,2017-09-30,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
215,78,2999,2017-09-30,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10
1993,11,3428,2017-09-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-09
1996,18,1862,2017-09-30,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-02
3861,2,2415,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
13798,8,1508,2017-09-30,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2016-07-09
5483,54,283,2017-09-30,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-08-10
13477,53,3304,2017-09-30,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09
9794,43,2632,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
3865,62,1261,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
18969,69,2903,2017-09-30,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-05-22
9178,58,486,2017-09-30,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-06-23
17329,42,447,2017-09-30,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
7846,94,1518,2017-09-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
7984,91,272,2017-09-30,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2016-03-29
10662,38,9,2017-09-30,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
10664,7,983,2017-09-30,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
17956,80,840,2017-09-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-08-25
10684,27,1347,2017-09-30,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1992-10-11
10708,28,1587,2017-09-30,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-11
17327,31,1189,2017-09-30,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07
19842,89,3230,2017-09-30,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
1335,18,1969,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2011-05-07
5326,0,1304,2017-09-30,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
16344,72,2495,2017-09-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
19912,3,3168,2017-09-30,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2013-09-16
1265,49,375,2017-09-30,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1991-01-21
68,4,1498,2017-09-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28
14288,21,963,2017-09-30,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-09
5312,0,1826,2017-09-30,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
10127,96,2362,2017-09-30,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1991-05-06
7186,71,3420,2017-09-30,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2000-05-22
18283,43,594,2017-09-30,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
13576,23,2594,2017-09-30,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
15668,28,2738,2017-09-30,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
16632,61,1817,2017-09-30,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
14429,83,2795,2017-09-30,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
18737,0,215,2017-09-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09
13636,4,824,2017-09-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2007-08-04
5376,67,653,2017-09-30,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1992-10-02
18865,0,396,2017-09-30,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29
1835,44,824,2017-09-30,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
3771,60,375,2017-09-30,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-11-05
3802,89,2481,2017-09-30,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-03-29
6207,92,2015,2017-09-30,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
19652,21,2951,2017-09-30,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
5358,86,568,2017-09-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
8663,1,3201,2017-10-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
780,94,1608,2017-10-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16
11613,13,315,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
18351,47,3306,2017-10-01,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
6063,88,2066,2017-10-01,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-15
7841,19,3152,2017-10-01,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-04
5294,14,1332,2017-10-01,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2010-05-05
4408,34,99,2017-10-01,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
415,76,2939,2017-10-01,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-10
15521,0,736,2017-10-01,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
16553,39,1068,2017-10-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09
16347,69,1507,2017-10-01,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2003-09-09
5,78,787,2017-10-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10
1566,23,2906,2017-10-01,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
2413,2,3271,2017-10-01,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2016-12-06
5239,24,1890,2017-10-01,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
2553,7,1250,2017-10-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
1347,71,3373,2017-10-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
6848,98,920,2017-10-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-06
10669,7,2598,2017-10-01,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
3265,93,3249,2017-10-01,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1991-11-07
6247,59,2953,2017-10-01,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1993-04-20
5592,2,1077,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
14152,91,2673,2017-10-01,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-01-05
5037,95,2766,2017-10-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-10
12607,1,1307,2017-10-01,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
1165,88,3045,2017-10-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2002-10-10
9763,7,2394,2017-10-01,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
17254,84,1805,2017-10-01,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
9936,79,2319,2017-10-01,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
12582,92,1927,2017-10-01,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2004-01-16
17228,30,1191,2017-10-01,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2011-03-16
8034,73,624,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
239,61,1645,2017-10-01,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-21
3797,67,3131,2017-10-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31
18489,13,1357,2017-10-01,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
2622,52,1613,2017-10-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
9795,23,2130,2017-10-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
14051,39,3331,2017-10-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
16051,68,295,2017-10-01,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
13415,97,2965,2017-10-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
7566,100,2637,2017-10-01,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
386,13,892,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-07
9723,4,2912,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
10994,11,1404,2017-10-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
19848,7,2907,2017-10-01,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
17351,82,1247,2017-10-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
3439,7,586,2017-10-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
8417,49,1233,2017-10-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10
11404,26,538,2017-10-01,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-11
11790,95,3148,2017-10-01,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-07
17008,5,2293,2017-10-01,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
10948,57,1737,2017-10-01,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23
13565,29,3418,2017-10-01,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
4273,60,3151,2017-10-01,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-21
4190,1,492,2017-10-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
1720,36,1850,2017-10-01,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
11794,28,564,2017-10-02,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
13573,80,2783,2017-10-02,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2013-09-16
2329,7,1076,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
5081,7,1853,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-03
7537,58,2036,2017-10-02,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
6750,84,3244,2017-10-02,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
16673,18,2638,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2010-05-05
5006,74,3256,2017-10-02,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
16597,59,1932,2017-10-02,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2010-11-05
897,46,1935,2017-10-02,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
7491,21,743,2017-10-02,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2011-05-07
6969,0,1839,2017-10-02,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31
6790,65,1981,2017-10-02,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21
2256,42,734,2017-10-02,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
15223,60,1374,2017-10-02,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
18579,67,3397,2017-10-02,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
11820,37,2428,2017-10-02,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2011-05-09
15577,0,362,2017-10-02,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
7257,90,1409,2017-10-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
15684,32,2538,2017-10-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2000-11-03
10645,14,1081,2017-10-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
7253,68,198,2017-10-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
1539,2,109,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
17405,8,3395,2017-10-02,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
12760,3,105,2017-10-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-07-21
417,73,492,2017-10-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
8807,7,2822,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
6299,3,153,2017-10-02,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
5946,0,3101,2017-10-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
18296,43,2034,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
5580,78,1322,2017-10-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-08-07
17472,36,3360,2017-10-02,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
10818,72,429,2017-10-02,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-11-05
2968,70,509,2017-10-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2004-07-25
3454,34,395,2017-10-02,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2003-08-05
12514,31,908,2017-10-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2002-03-22
14858,0,31,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09
17441,43,1376,2017-10-02,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2012-06-04
12766,26,2015,2017-10-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
1973,92,2458,2017-10-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-05-07
13867,88,723,2017-10-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2013-06-09
11140,83,2752,2017-10-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2005-05-10
8636,11,739,2017-10-02,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
8391,38,1559,2017-10-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29
9600,67,1837,2017-10-02,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-05-22
703,24,211,2017-10-02,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1991-08-05
6465,75,583,2017-10-02,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
